account_id,customer_id,account_type,balance
ACC130205,CUST019742,CURRENT,290713
ACC130206,CUST056439,CURRENT,420282
ACC130207,CUST075653,SAVINGS,55606
ACC130208,CUST092285,SAVINGS,416977
ACC130209,CUST057567,SAVINGS,169295
ACC130210,CUST012201,SAVINGS,60352
ACC130211,CUST010846,SALARY,161040
ACC130212,CUST064933,CURRENT,438736
ACC130213,CUST083571,CURRENT,89384
ACC130214,CUST032329,CURRENT,273455
ACC130215,CUST041918,SALARY,445177
ACC130216,CUST088671,SALARY,152415
ACC130217,CUST011749,SAVINGS,40540
ACC130218,CUST003718,SAVINGS,101612
ACC130219,CUST053718,SALARY,253913
ACC130220,CUST072240,SALARY,191087
ACC130221,CUST045620,CURRENT,118298
ACC130222,CUST027855,SALARY,31418
ACC130223,CUST025271,SAVINGS,11109
ACC130224,CUST041563,CURRENT,497365
ACC130225,CUST087056,SAVINGS,463501
ACC130226,CUST075518,SAVINGS,73448
ACC130227,CUST056477,SALARY,277181
ACC130228,CUST070798,SAVINGS,142732
ACC130229,CUST057761,SALARY,220458
ACC130230,CUST078544,CURRENT,477060
ACC130231,CUST059587,SALARY,93084
ACC130232,CUST068046,SALARY,475750
ACC130233,CUST037420,SALARY,422215
ACC130234,CUST073952,SAVINGS,157049
ACC130235,CUST026323,CURRENT,217068
ACC130236,CUST003263,SALARY,40427
ACC130237,CUST061709,CURRENT,246473
ACC130238,CUST086613,SAVINGS,81307
ACC130239,CUST009652,CURRENT,325807
ACC130240,CUST066824,SAVINGS,350555
ACC130241,CUST021831,CURRENT,450533
ACC130242,CUST085601,CURRENT,237207
ACC130243,CUST057193,SAVINGS,439370
ACC130244,CUST069038,SAVINGS,19680
ACC130245,CUST085973,SAVINGS,489817
ACC130246,CUST063635,SAVINGS,207512
ACC130247,CUST052899,SALARY,452958
ACC130248,CUST085695,SALARY,417840
ACC130249,CUST049888,SAVINGS,373811
ACC130250,CUST024064,SALARY,111219
ACC130251,CUST035178,SAVINGS,395856
ACC130252,CUST006326,SALARY,94780
ACC130253,CUST022492,SAVINGS,462865
ACC130254,CUST071060,SAVINGS,479764
ACC130255,CUST013513,SAVINGS,341996
ACC130256,CUST058194,SALARY,318463
ACC130257,CUST012305,SALARY,77530
ACC130258,CUST004707,SALARY,346025
ACC130259,CUST004258,SAVINGS,74977
ACC130260,CUST088829,CURRENT,52088
ACC130261,CUST067422,SALARY,352532
ACC130262,CUST058983,CURRENT,228667
ACC130263,CUST080735,SALARY,232277
ACC130264,CUST057370,SALARY,334480
ACC130265,CUST065270,SALARY,146192
ACC130266,CUST024419,SALARY,476205
ACC130267,CUST086006,SAVINGS,78245
ACC130268,CUST025792,SAVINGS,102929
ACC130269,CUST038498,SAVINGS,6518
ACC130270,CUST039530,CURRENT,419519
ACC130271,CUST086316,SAVINGS,163942
ACC130272,CUST000608,SAVINGS,298315
ACC130273,CUST070136,SAVINGS,200388
ACC130274,CUST036975,SAVINGS,290720
ACC130275,CUST033448,CURRENT,60455
ACC130276,CUST033078,CURRENT,147884
ACC130277,CUST000713,CURRENT,227879
ACC130278,CUST088708,SAVINGS,182410
ACC130279,CUST033039,SAVINGS,257923
ACC130280,CUST086618,SAVINGS,125725
ACC130281,CUST005790,SALARY,88013
ACC130282,CUST099251,SALARY,168665
ACC130283,CUST074113,SAVINGS,296458
ACC130284,CUST015317,SALARY,291831
ACC130285,CUST015696,SAVINGS,261986
ACC130286,CUST047011,SALARY,79770
ACC130287,CUST096696,CURRENT,39610
ACC130288,CUST081614,SALARY,69233
ACC130289,CUST071432,SAVINGS,27978
ACC130290,CUST056466,CURRENT,419570
ACC130291,CUST021871,SAVINGS,475810
ACC130292,CUST002788,CURRENT,498744
ACC130293,CUST049397,SAVINGS,146508
ACC130294,CUST055672,CURRENT,345790
ACC130295,CUST018048,SAVINGS,100031
ACC130296,CUST037725,SALARY,484039
ACC130297,CUST078501,SALARY,89751
ACC130298,CUST084627,CURRENT,290539
ACC130299,CUST049386,CURRENT,104263
ACC130300,CUST010681,SAVINGS,211816
ACC130301,CUST052837,SALARY,338434
ACC130302,CUST080582,CURRENT,309486
ACC130303,CUST032238,SAVINGS,443600
ACC130304,CUST046366,CURRENT,336679
ACC130305,CUST034546,SALARY,196840
ACC130306,CUST040145,CURRENT,450350
ACC130307,CUST039119,SALARY,34637
ACC130308,CUST027192,SAVINGS,111783
ACC130309,CUST008837,SAVINGS,328028
ACC130310,CUST090932,SAVINGS,182161
ACC130311,CUST004393,SAVINGS,432020
ACC130312,CUST052906,SAVINGS,494685
ACC130313,CUST021043,CURRENT,355361
ACC130314,CUST073671,CURRENT,309027
ACC130315,CUST037837,SAVINGS,149391
ACC130316,CUST052334,SAVINGS,427491
ACC130317,CUST068719,CURRENT,340545
ACC130318,CUST041749,CURRENT,157111
ACC130319,CUST047832,SALARY,351117
ACC130320,CUST058234,CURRENT,229737
ACC130321,CUST002876,SALARY,112118
ACC130322,CUST082441,SAVINGS,388545
ACC130323,CUST009915,SAVINGS,342720
ACC130324,CUST097851,SALARY,44172
ACC130325,CUST084700,CURRENT,200197
ACC130326,CUST092460,SAVINGS,440942
ACC130327,CUST056319,SAVINGS,362985
ACC130328,CUST029957,CURRENT,67799
ACC130329,CUST000368,CURRENT,117124
ACC130330,CUST092752,CURRENT,73613
ACC130331,CUST098789,SAVINGS,25400
ACC130332,CUST046687,SALARY,41059
ACC130333,CUST006558,SALARY,174295
ACC130334,CUST042645,SALARY,218635
ACC130335,CUST019531,SALARY,310330
ACC130336,CUST090270,SAVINGS,444131
ACC130337,CUST086660,SALARY,381395
ACC130338,CUST015066,SALARY,51970
ACC130339,CUST073139,SALARY,245725
ACC130340,CUST031398,SALARY,487848
ACC130341,CUST096657,SALARY,208187
ACC130342,CUST094674,SALARY,348182
ACC130343,CUST025909,SALARY,275594
ACC130344,CUST017181,SALARY,452581
ACC130345,CUST057997,SAVINGS,184002
ACC130346,CUST097617,SALARY,401980
ACC130347,CUST098578,CURRENT,69682
ACC130348,CUST074567,SALARY,87259
ACC130349,CUST081395,SALARY,196071
ACC130350,CUST041786,CURRENT,412946
ACC130351,CUST000333,SALARY,142044
ACC130352,CUST022437,SALARY,443246
ACC130353,CUST008922,SAVINGS,271004
ACC130354,CUST020619,SAVINGS,47487
ACC130355,CUST081816,CURRENT,228610
ACC130356,CUST036168,CURRENT,473931
ACC130357,CUST022697,SALARY,432189
ACC130358,CUST089341,SALARY,398187
ACC130359,CUST066146,SALARY,299949
ACC130360,CUST023967,CURRENT,125841
ACC130361,CUST000515,SALARY,361137
ACC130362,CUST047127,SAVINGS,372280
ACC130363,CUST027651,CURRENT,271852
ACC130364,CUST018184,SALARY,6809
ACC130365,CUST031229,SAVINGS,423209
ACC130366,CUST057111,CURRENT,238238
ACC130367,CUST002014,SALARY,37718
ACC130368,CUST054639,SALARY,285405
ACC130369,CUST093090,SAVINGS,167337
ACC130370,CUST034517,SAVINGS,175202
ACC130371,CUST071373,SALARY,73277
ACC130372,CUST033435,CURRENT,460748
ACC130373,CUST029383,SAVINGS,114643
ACC130374,CUST002202,CURRENT,60126
ACC130375,CUST021732,SALARY,497492
ACC130376,CUST087759,SAVINGS,418041
ACC130377,CUST087250,SALARY,275539
ACC130378,CUST097231,SAVINGS,132513
ACC130379,CUST018921,SAVINGS,35544
ACC130380,CUST081487,SAVINGS,162279
ACC130381,CUST033316,CURRENT,439829
ACC130382,CUST018626,CURRENT,368177
ACC130383,CUST080655,SAVINGS,143783
ACC130384,CUST092605,SALARY,133599
ACC130385,CUST095580,SAVINGS,272639
ACC130386,CUST064647,SALARY,311285
ACC130387,CUST053570,SALARY,80544
ACC130388,CUST099197,SAVINGS,425281
ACC130389,CUST046717,SAVINGS,482067
ACC130390,CUST033933,SALARY,33310
ACC130391,CUST090228,SALARY,186878
ACC130392,CUST059502,CURRENT,287493
ACC130393,CUST019520,SALARY,178086
ACC130394,CUST074600,SAVINGS,117745
ACC130395,CUST000536,SALARY,109094
ACC130396,CUST089620,CURRENT,318701
ACC130397,CUST060399,SALARY,463263
ACC130398,CUST006803,SALARY,316222
ACC130399,CUST011076,CURRENT,33867
ACC130400,CUST074389,SAVINGS,157918
ACC130401,CUST039288,CURRENT,289440
ACC130402,CUST077825,CURRENT,114324
ACC130403,CUST079561,SALARY,188394
ACC130404,CUST027614,SALARY,100551
ACC130405,CUST067695,SALARY,148321
ACC130406,CUST079244,SALARY,7753
ACC130407,CUST070707,SAVINGS,243596
ACC130408,CUST061453,SAVINGS,364127
ACC130409,CUST048955,SALARY,142852
ACC130410,CUST030040,CURRENT,206624
ACC130411,CUST005270,SAVINGS,11990
ACC130412,CUST041593,CURRENT,130559
ACC130413,CUST015917,SAVINGS,487348
ACC130414,CUST098827,SAVINGS,6014
ACC130415,CUST090901,SALARY,298208
ACC130416,CUST099734,CURRENT,426860
ACC130417,CUST000910,CURRENT,357525
ACC130418,CUST005374,SALARY,131142
ACC130419,CUST058093,SAVINGS,359597
ACC130420,CUST081562,SAVINGS,329999
ACC130421,CUST022610,SALARY,173067
ACC130422,CUST049483,CURRENT,169405
ACC130423,CUST086303,SALARY,274559
ACC130424,CUST043142,SALARY,470113
ACC130425,CUST017582,SAVINGS,178694
ACC130426,CUST005219,SAVINGS,178256
ACC130427,CUST018319,CURRENT,51668
ACC130428,CUST030082,SALARY,371463
ACC130429,CUST039471,CURRENT,68983
ACC130430,CUST058173,SALARY,213556
ACC130431,CUST017880,CURRENT,442320
ACC130432,CUST043460,SAVINGS,207447
ACC130433,CUST076925,SALARY,86869
ACC130434,CUST047656,SALARY,138826
ACC130435,CUST019195,SALARY,101360
ACC130436,CUST058439,SALARY,152854
ACC130437,CUST060799,SAVINGS,5048
ACC130438,CUST019246,SALARY,93290
ACC130439,CUST007794,CURRENT,294918
ACC130440,CUST055421,CURRENT,110610
ACC130441,CUST004085,SAVINGS,138205
ACC130442,CUST041245,SAVINGS,157844
ACC130443,CUST024696,SAVINGS,58531
ACC130444,CUST026692,SALARY,276596
ACC130445,CUST083874,SAVINGS,139683
ACC130446,CUST022256,SAVINGS,98000
ACC130447,CUST064535,SALARY,334017
ACC130448,CUST019077,SAVINGS,67720
ACC130449,CUST062842,SAVINGS,411239
ACC130450,CUST062190,SAVINGS,102411
ACC130451,CUST065244,SALARY,454841
ACC130452,CUST076705,SALARY,15752
ACC130453,CUST023386,CURRENT,244277
ACC130454,CUST086413,SALARY,157839
ACC130455,CUST052395,SALARY,279670
ACC130456,CUST073964,SALARY,440814
ACC130457,CUST057626,CURRENT,290139
ACC130458,CUST024078,SALARY,93546
ACC130459,CUST029625,SAVINGS,468954
ACC130460,CUST040843,CURRENT,357488
ACC130461,CUST047902,CURRENT,346050
ACC130462,CUST042414,SALARY,272203
ACC130463,CUST024274,CURRENT,109009
ACC130464,CUST000408,SALARY,384690
ACC130465,CUST013442,CURRENT,52791
ACC130466,CUST096615,CURRENT,249889
ACC130467,CUST078246,SAVINGS,492473
ACC130468,CUST038013,CURRENT,87737
ACC130469,CUST088293,SAVINGS,119385
ACC130470,CUST055120,CURRENT,224958
ACC130471,CUST040087,SAVINGS,343794
ACC130472,CUST040760,CURRENT,455245
ACC130473,CUST053937,SAVINGS,27957
ACC130474,CUST020194,SAVINGS,122842
ACC130475,CUST037211,SAVINGS,75238
ACC130476,CUST011181,CURRENT,409830
ACC130477,CUST047434,CURRENT,79645
ACC130478,CUST061655,SALARY,332394
ACC130479,CUST050074,CURRENT,62937
ACC130480,CUST013511,SAVINGS,445726
ACC130481,CUST059565,SALARY,182130
ACC130482,CUST067475,SALARY,81634
ACC130483,CUST009443,SALARY,96751
ACC130484,CUST002932,SALARY,298385
ACC130485,CUST084754,SALARY,205540
ACC130486,CUST041883,CURRENT,434921
ACC130487,CUST032069,CURRENT,207864
ACC130488,CUST079342,CURRENT,434022
ACC130489,CUST003568,CURRENT,110504
ACC130490,CUST070287,SALARY,220708
ACC130491,CUST093277,CURRENT,92518
ACC130492,CUST062860,SALARY,356821
ACC130493,CUST029093,SALARY,128235
ACC130494,CUST056394,SALARY,134204
ACC130495,CUST063365,CURRENT,241326
ACC130496,CUST040730,SAVINGS,57603
ACC130497,CUST013255,SAVINGS,297817
ACC130498,CUST075646,SAVINGS,23352
ACC130499,CUST022240,SALARY,450822
ACC130500,CUST029675,SAVINGS,229887
ACC130501,CUST039467,SALARY,234298
ACC130502,CUST015731,CURRENT,427580
ACC130503,CUST098103,SALARY,191989
ACC130504,CUST076172,SALARY,476091
ACC130505,CUST066628,CURRENT,342951
ACC130506,CUST012782,CURRENT,447947
ACC130507,CUST067728,SALARY,101487
ACC130508,CUST034799,CURRENT,254755
ACC130509,CUST086639,SALARY,63023
ACC130510,CUST009107,CURRENT,277825
ACC130511,CUST018139,SALARY,105885
ACC130512,CUST056237,SAVINGS,128125
ACC130513,CUST029003,SAVINGS,54442
ACC130514,CUST059397,SAVINGS,216286
ACC130515,CUST060362,SALARY,450084
ACC130516,CUST098956,SAVINGS,328479
ACC130517,CUST002979,SAVINGS,11650
ACC130518,CUST098841,SALARY,303363
ACC130519,CUST020227,SALARY,166736
ACC130520,CUST056205,SALARY,66375
ACC130521,CUST059995,SALARY,98424
ACC130522,CUST090516,SALARY,40709
ACC130523,CUST029376,SAVINGS,493517
ACC130524,CUST015112,SALARY,55188
ACC130525,CUST029948,CURRENT,367120
ACC130526,CUST058606,SALARY,429475
ACC130527,CUST029367,CURRENT,493292
ACC130528,CUST054455,CURRENT,160305
ACC130529,CUST085490,SAVINGS,152991
ACC130530,CUST072121,SALARY,354940
ACC130531,CUST020550,SALARY,180051
ACC130532,CUST021258,CURRENT,27495
ACC130533,CUST028611,SAVINGS,341585
ACC130534,CUST099161,CURRENT,96930
ACC130535,CUST004049,SALARY,265771
ACC130536,CUST004333,SALARY,78143
ACC130537,CUST001821,CURRENT,56373
ACC130538,CUST018350,SAVINGS,450833
ACC130539,CUST009164,SAVINGS,298328
ACC130540,CUST081446,SALARY,247183
ACC130541,CUST014317,SAVINGS,60037
ACC130542,CUST068575,CURRENT,334470
ACC130543,CUST071886,SAVINGS,312305
ACC130544,CUST056106,CURRENT,154471
ACC130545,CUST019544,SALARY,99717
ACC130546,CUST024990,SALARY,490344
ACC130547,CUST015477,SALARY,205175
ACC130548,CUST084609,SAVINGS,115352
ACC130549,CUST096788,SAVINGS,303354
ACC130550,CUST039662,CURRENT,296482
ACC130551,CUST085105,SALARY,450735
ACC130552,CUST036089,CURRENT,28161
ACC130553,CUST026726,SAVINGS,406191
ACC130554,CUST001900,SALARY,225621
ACC130555,CUST045949,SAVINGS,291591
ACC130556,CUST076109,SALARY,427813
ACC130557,CUST056405,SALARY,1106
ACC130558,CUST041311,SALARY,483240
ACC130559,CUST054942,SAVINGS,64908
ACC130560,CUST022053,CURRENT,373361
ACC130561,CUST053087,CURRENT,445222
ACC130562,CUST030432,SALARY,192476
ACC130563,CUST098117,SAVINGS,149402
ACC130564,CUST015821,SAVINGS,444585
ACC130565,CUST053582,SAVINGS,43975
ACC130566,CUST050194,SAVINGS,468101
ACC130567,CUST079264,CURRENT,241571
ACC130568,CUST003484,SAVINGS,365572
ACC130569,CUST073596,SALARY,157039
ACC130570,CUST099114,SAVINGS,499106
ACC130571,CUST068873,SALARY,396483
ACC130572,CUST023094,CURRENT,362789
ACC130573,CUST054889,SAVINGS,388485
ACC130574,CUST070852,CURRENT,427683
ACC130575,CUST067715,CURRENT,29689
ACC130576,CUST084891,SAVINGS,116389
ACC130577,CUST013623,CURRENT,221124
ACC130578,CUST014106,SAVINGS,342826
ACC130579,CUST048594,SALARY,326742
ACC130580,CUST081294,SALARY,281023
ACC130581,CUST038929,SALARY,236209
ACC130582,CUST039393,SAVINGS,40697
ACC130583,CUST045306,CURRENT,155176
ACC130584,CUST095045,SALARY,256909
ACC130585,CUST054220,CURRENT,70591
ACC130586,CUST015754,CURRENT,169865
ACC130587,CUST018321,SALARY,191415
ACC130588,CUST019161,SAVINGS,228294
ACC130589,CUST085347,SALARY,380691
ACC130590,CUST037270,SALARY,262992
ACC130591,CUST054251,CURRENT,53871
ACC130592,CUST072782,CURRENT,256615
ACC130593,CUST051691,SALARY,142726
ACC130594,CUST065571,SALARY,16803
ACC130595,CUST044470,CURRENT,146833
ACC130596,CUST027890,SALARY,380842
ACC130597,CUST087518,CURRENT,67852
ACC130598,CUST076680,SAVINGS,486257
ACC130599,CUST088707,SALARY,228962
ACC130600,CUST083190,SALARY,384154
ACC130601,CUST013271,SALARY,19436
ACC130602,CUST091097,CURRENT,36879
ACC130603,CUST021820,SALARY,27098
ACC130604,CUST078161,SAVINGS,311491
ACC130605,CUST069249,CURRENT,7799
ACC130606,CUST055088,CURRENT,204628
ACC130607,CUST028330,SAVINGS,355857
ACC130608,CUST099679,SALARY,15465
ACC130609,CUST093407,CURRENT,219158
ACC130610,CUST086162,SALARY,302972
ACC130611,CUST052116,SALARY,282799
ACC130612,CUST068519,SAVINGS,176035
ACC130613,CUST099475,SAVINGS,122591
ACC130614,CUST018128,CURRENT,425013
ACC130615,CUST006000,SALARY,129452
ACC130616,CUST000084,SAVINGS,118063
ACC130617,CUST088682,CURRENT,490692
ACC130618,CUST070351,SALARY,206969
ACC130619,CUST081522,CURRENT,469091
ACC130620,CUST060376,CURRENT,150777
ACC130621,CUST036374,SALARY,264880
ACC130622,CUST076687,CURRENT,67435
ACC130623,CUST066977,CURRENT,324006
ACC130624,CUST021802,SALARY,31973
ACC130625,CUST069083,SALARY,248157
ACC130626,CUST008954,SAVINGS,33286
ACC130627,CUST026006,SALARY,125570
ACC130628,CUST081853,SAVINGS,228152
ACC130629,CUST062721,SAVINGS,348946
ACC130630,CUST076751,SAVINGS,350296
ACC130631,CUST081263,CURRENT,252908
ACC130632,CUST034595,SALARY,397282
ACC130633,CUST088199,SAVINGS,477719
ACC130634,CUST043787,CURRENT,41206
ACC130635,CUST021478,CURRENT,343236
ACC130636,CUST017538,SALARY,219804
ACC130637,CUST059804,SAVINGS,469406
ACC130638,CUST055625,SAVINGS,172260
ACC130639,CUST071756,SALARY,385855
ACC130640,CUST025835,SALARY,438116
ACC130641,CUST001565,SALARY,476199
ACC130642,CUST032887,CURRENT,178270
ACC130643,CUST031656,CURRENT,273203
ACC130644,CUST078700,SALARY,345313
ACC130645,CUST047826,SALARY,420828
ACC130646,CUST082965,SAVINGS,208041
ACC130647,CUST064561,CURRENT,354853
ACC130648,CUST046028,CURRENT,369486
ACC130649,CUST094991,CURRENT,440350
ACC130650,CUST067435,SAVINGS,319027
ACC130651,CUST086874,CURRENT,168903
ACC130652,CUST015098,CURRENT,130453
ACC130653,CUST031148,SALARY,71147
ACC130654,CUST076756,SAVINGS,279370
ACC130655,CUST007495,SAVINGS,111341
ACC130656,CUST052933,CURRENT,396662
ACC130657,CUST039120,SALARY,30770
ACC130658,CUST028028,SALARY,464727
ACC130659,CUST087172,SALARY,360215
ACC130660,CUST067442,SALARY,438586
ACC130661,CUST079606,SAVINGS,65142
ACC130662,CUST014580,CURRENT,54187
ACC130663,CUST070766,SALARY,367295
ACC130664,CUST070090,SALARY,490580
ACC130665,CUST037546,SAVINGS,171470
ACC130666,CUST067326,SAVINGS,252201
ACC130667,CUST065004,SAVINGS,254387
ACC130668,CUST035051,CURRENT,337395
ACC130669,CUST034267,SALARY,217231
ACC130670,CUST067737,CURRENT,60829
ACC130671,CUST061709,CURRENT,244617
ACC130672,CUST049091,SAVINGS,282316
ACC130673,CUST057583,SALARY,327872
ACC130674,CUST003303,SALARY,51523
ACC130675,CUST095761,CURRENT,336316
ACC130676,CUST070033,CURRENT,481728
ACC130677,CUST080066,SAVINGS,304966
ACC130678,CUST062149,SAVINGS,3995
ACC130679,CUST065161,SAVINGS,209104
ACC130680,CUST051599,SALARY,297509
ACC130681,CUST082059,CURRENT,388213
ACC130682,CUST092085,CURRENT,219966
ACC130683,CUST035425,SAVINGS,382886
ACC130684,CUST053509,SAVINGS,254753
ACC130685,CUST027667,CURRENT,97317
ACC130686,CUST051886,CURRENT,387662
ACC130687,CUST032186,SALARY,126843
ACC130688,CUST075040,CURRENT,338410
ACC130689,CUST033769,SALARY,325676
ACC130690,CUST000293,SALARY,142369
ACC130691,CUST055675,SAVINGS,55638
ACC130692,CUST013831,SALARY,475555
ACC130693,CUST046695,SALARY,452654
ACC130694,CUST051032,SAVINGS,230708
ACC130695,CUST060420,SALARY,469635
ACC130696,CUST061885,SALARY,147159
ACC130697,CUST016026,CURRENT,391459
ACC130698,CUST078932,CURRENT,188301
ACC130699,CUST087346,CURRENT,254889
ACC130700,CUST042205,SAVINGS,15089
ACC130701,CUST029147,SALARY,438795
ACC130702,CUST092663,SAVINGS,352949
ACC130703,CUST005158,SAVINGS,126971
ACC130704,CUST015277,SALARY,315360
ACC130705,CUST088153,SALARY,32438
ACC130706,CUST016627,SAVINGS,26636
ACC130707,CUST011282,SAVINGS,429024
ACC130708,CUST088644,CURRENT,83139
ACC130709,CUST069208,SALARY,41513
ACC130710,CUST028889,SAVINGS,301414
ACC130711,CUST028515,SALARY,322913
ACC130712,CUST020635,CURRENT,122869
ACC130713,CUST080470,SALARY,36674
ACC130714,CUST099965,SALARY,40844
ACC130715,CUST001780,CURRENT,427984
ACC130716,CUST043683,SAVINGS,17389
ACC130717,CUST038679,SAVINGS,314584
ACC130718,CUST038472,CURRENT,78310
ACC130719,CUST044573,CURRENT,253964
ACC130720,CUST095835,SAVINGS,75957
ACC130721,CUST037364,SALARY,387944
ACC130722,CUST013098,SALARY,442683
ACC130723,CUST001213,SAVINGS,359143
ACC130724,CUST056128,SAVINGS,322372
ACC130725,CUST078748,SAVINGS,435089
ACC130726,CUST054657,SALARY,490427
ACC130727,CUST048581,SAVINGS,341872
ACC130728,CUST029733,CURRENT,355284
ACC130729,CUST024768,SALARY,451962
ACC130730,CUST005367,SAVINGS,469201
ACC130731,CUST047756,SALARY,208594
ACC130732,CUST077776,SALARY,438128
ACC130733,CUST047231,SAVINGS,166886
ACC130734,CUST016023,SALARY,12349
ACC130735,CUST088000,SAVINGS,369494
ACC130736,CUST072715,SAVINGS,361340
ACC130737,CUST091688,SAVINGS,119572
ACC130738,CUST070451,CURRENT,492461
ACC130739,CUST018580,SALARY,151692
ACC130740,CUST053517,SAVINGS,429881
ACC130741,CUST077234,SALARY,305453
ACC130742,CUST011158,SAVINGS,4648
ACC130743,CUST073172,SALARY,362048
ACC130744,CUST060558,SALARY,382415
ACC130745,CUST035047,SAVINGS,451936
ACC130746,CUST002771,SAVINGS,307926
ACC130747,CUST008670,SAVINGS,131217
ACC130748,CUST027901,SALARY,416429
ACC130749,CUST022973,SALARY,209994
ACC130750,CUST033452,SAVINGS,295044
ACC130751,CUST034489,SAVINGS,237126
ACC130752,CUST010994,SAVINGS,453151
ACC130753,CUST079316,SAVINGS,221636
ACC130754,CUST014918,CURRENT,342028
ACC130755,CUST086670,SAVINGS,86701
ACC130756,CUST012767,SALARY,110128
ACC130757,CUST083123,CURRENT,199265
ACC130758,CUST033097,CURRENT,205234
ACC130759,CUST064869,CURRENT,404998
ACC130760,CUST061758,CURRENT,226148
ACC130761,CUST032612,SALARY,179966
ACC130762,CUST079063,SALARY,199009
ACC130763,CUST036581,SALARY,325682
ACC130764,CUST025351,CURRENT,315345
ACC130765,CUST023596,CURRENT,318140
ACC130766,CUST059921,CURRENT,31897
ACC130767,CUST019755,CURRENT,490407
ACC130768,CUST055659,CURRENT,465312
ACC130769,CUST044358,SAVINGS,60001
ACC130770,CUST098920,SAVINGS,125124
ACC130771,CUST043135,SALARY,481569
ACC130772,CUST083032,SAVINGS,86850
ACC130773,CUST090892,CURRENT,258537
ACC130774,CUST086543,SAVINGS,170330
ACC130775,CUST051369,CURRENT,124909
ACC130776,CUST001903,SAVINGS,455172
ACC130777,CUST003733,SAVINGS,381963
ACC130778,CUST065362,SAVINGS,327885
ACC130779,CUST053455,SAVINGS,182313
ACC130780,CUST063482,SAVINGS,496531
ACC130781,CUST095051,CURRENT,484597
ACC130782,CUST042933,SAVINGS,267427
ACC130783,CUST051214,SALARY,283450
ACC130784,CUST020623,CURRENT,352968
ACC130785,CUST044826,SAVINGS,57519
ACC130786,CUST093648,SALARY,410330
ACC130787,CUST036655,SAVINGS,46408
ACC130788,CUST015130,CURRENT,57730
ACC130789,CUST064166,SAVINGS,481126
ACC130790,CUST066623,SALARY,203592
ACC130791,CUST038554,SAVINGS,172876
ACC130792,CUST041201,SALARY,122478
ACC130793,CUST040231,SAVINGS,215984
ACC130794,CUST034547,CURRENT,40708
ACC130795,CUST068382,SALARY,326852
ACC130796,CUST024921,SAVINGS,155236
ACC130797,CUST008492,CURRENT,216630
ACC130798,CUST080731,CURRENT,57619
ACC130799,CUST019077,CURRENT,239260
ACC130800,CUST016428,SAVINGS,217440
ACC130801,CUST037382,SAVINGS,123543
ACC130802,CUST052549,CURRENT,225114
ACC130803,CUST005084,SALARY,206132
ACC130804,CUST037404,SALARY,30530
ACC130805,CUST013758,CURRENT,40245
ACC130806,CUST034841,SAVINGS,485292
ACC130807,CUST057373,SALARY,281923
ACC130808,CUST008956,SALARY,99697
ACC130809,CUST025297,SAVINGS,104595
